coin,total_supply,distributed_supply,total_supply_pct,distributed_supply_pct,date
IOTA,2779530283,2640553768.85,100.0,95.0,2083-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2083-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2084-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2085-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2086-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2087-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2088-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2089-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2090-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2091-05-01
